entry_time,exit_time,qty,entry_price,exit_price,reason,pnl
2024-09-24 15:24:00+00:00,2024-09-24 17:24:00+00:00,219,480.838079,482.28,MaxHold,305.21876699999666
2024-09-24 15:30:00+00:00,2024-09-24 17:30:00+00:00,219,480.938089,482.33,MaxHold,294.26548200000246
2024-09-24 17:41:00+00:00,2024-09-24 18:30:00+00:00,220,482.258221,481.16217,TrailingStop,-251.71678773999133
2024-09-25 14:17:00+00:00,2024-09-25 14:49:00+00:00,218,484.588454,483.134688638,TrailingStop,-327.45318512831034
2024-09-25 14:22:00+00:00,2024-09-25 15:52:00+00:00,218,483.978393,482.83713,TrailingStop,-259.3211834339935
2024-09-25 14:47:00+00:00,2024-09-25 15:57:00+00:00,219,483.738369,482.49815,TrailingStop,-282.17467048499725
2024-09-25 14:56:00+00:00,2024-09-25 15:57:00+00:00,218,483.578353,482.49815,TrailingStop,-246.00271367000062
2024-09-25 19:34:00+00:00,2024-09-26 13:30:00+00:00,217,482.45824100000004,489.64,MaxHold,1547.816514999985
2024-09-25 19:39:00+00:00,2024-09-26 13:30:00+00:00,217,482.45824100000004,489.64,MaxHold,1547.816514999985
2024-09-25 19:45:00+00:00,2024-09-26 13:30:00+00:00,217,482.428238,489.64,MaxHold,1554.3271659999896
2024-09-26 18:06:00+00:00,2024-09-27 13:30:00+00:00,225,484.998495,486.75,MaxHold,383.1367500000013
2024-09-26 18:11:00+00:00,2024-09-27 13:30:00+00:00,225,485.188514,486.75,MaxHold,340.38247499999983
2024-09-26 19:28:00+00:00,2024-09-27 13:30:00+00:00,225,486.498645,486.75,MaxHold,45.602999999996996
2024-09-27 13:48:00+00:00,2024-09-27 14:12:00+00:00,226,486.558651,485.65864,TrailingStop,-214.37837126400393
2024-09-27 15:29:00+00:00,2024-09-27 16:13:00+00:00,227,484.688464,483.53503,TrailingStop,-272.80576318099804
2024-09-27 18:26:00+00:00,2024-09-30 13:30:00+00:00,226,483.858381,482.59,MaxHold,-297.5606400000015
2024-09-27 19:21:00+00:00,2024-09-30 13:30:00+00:00,226,484.13840899999997,482.59,MaxHold,-360.8469679999922
2024-09-27 19:52:00+00:00,2024-09-30 13:30:00+00:00,226,483.908386,482.59,MaxHold,-308.86177000000123
2024-09-30 19:18:00+00:00,2024-10-01 13:30:00+00:00,225,481.998195,484.69,MaxHold,594.7505999999947
2024-10-01 18:38:00+00:00,2024-10-01 19:34:00+00:00,228,479.397935,478.56997,TrailingStop,-199.68741531600062
2024-10-01 18:59:00+00:00,2024-10-01 19:34:00+00:00,228,479.72796800000003,478.56997,TrailingStop,-274.9349393160039
2024-10-01 19:05:00+00:00,2024-10-01 19:34:00+00:00,228,479.64796,478.56997,TrailingStop,-256.6931153159992
2024-10-02 14:49:00+00:00,2024-10-02 14:54:00+00:00,226,479.48794399999997,478.40047999999996,TrailingStop,-256.57871484800523
2024-10-02 18:47:00+00:00,2024-10-03 13:30:00+00:00,226,479.157911,476.86,MaxHold,-530.1049219999995
2024-10-02 18:52:00+00:00,2024-10-03 13:30:00+00:00,226,479.25792099999995,476.86,MaxHold,-552.7071819999861
2024-10-02 18:58:00+00:00,2024-10-03 13:30:00+00:00,226,479.19791499999997,476.86,MaxHold,-539.145825999989
2024-10-07 17:02:00+00:00,2024-10-07 18:30:00+00:00,221,482.558251,481.2519,TrailingStop,-299.3392379900031
2024-10-07 17:58:00+00:00,2024-10-07 18:30:00+00:00,221,482.408236,481.09238,TrailingStop,-301.43631759799814
2024-10-08 16:37:00+00:00,2024-10-08 17:08:00+00:00,219,484.738469,483.284253593,TrailingStop,-329.0570992866791
2024-10-08 17:57:00+00:00,2024-10-08 19:57:00+00:00,218,484.368432,486.43,MaxHold,438.81764999999905
2024-10-08 18:30:00+00:00,2024-10-09 13:30:00+00:00,218,484.51844700000004,485.83,MaxHold,275.3274599999867
2024-10-08 18:35:00+00:00,2024-10-09 13:30:00+00:00,218,484.63845899999995,485.83,MaxHold,249.16484400000468
2024-10-09 15:27:00+00:00,2024-10-09 16:15:00+00:00,218,488.308826,488.17107999999996,TrailingStop,-40.670757544006506
2024-10-09 17:34:00+00:00,2024-10-09 19:34:00+00:00,218,489.098905,490.01,MaxHold,187.9364920000029
2024-10-09 17:40:00+00:00,2024-10-09 19:40:00+00:00,218,488.998895,489.75,MaxHold,153.0643400000024
2024-10-09 17:47:00+00:00,2024-10-09 19:47:00+00:00,218,489.068902,489.64,MaxHold,113.82521199999871
2024-10-10 15:23:00+00:00,2024-10-10 16:31:00+00:00,219,489.238919,489.66658,TrailingStop,82.93406089800374
2024-10-10 16:08:00+00:00,2024-10-10 16:31:00+00:00,218,490.609056,489.66658,TrailingStop,-216.13449944399622
2024-10-10 16:23:00+00:00,2024-10-10 16:44:00+00:00,218,490.899085,489.426387745,TrailingStop,-331.7174968428484
2024-10-11 13:58:00+00:00,2024-10-11 14:49:00+00:00,218,487.968792,489.34754,TrailingStop,289.8992876279908
2024-10-11 14:33:00+00:00,2024-10-11 14:49:00+00:00,217,490.53904900000003,489.24784000000005,TrailingStop,-290.80903112799746
2024-10-11 14:41:00+00:00,2024-10-11 14:49:00+00:00,217,490.609056,489.137228832,TrailingStop,-330.0007733216521
2024-10-11 19:20:00+00:00,2024-10-14 13:30:00+00:00,216,490.989094,492.61,MaxHold,339.47531999999774
2024-10-11 19:45:00+00:00,2024-10-14 13:30:00+00:00,216,490.729068,492.61,MaxHold,395.64093600000615
2024-10-11 19:54:00+00:00,2024-10-14 13:30:00+00:00,216,490.69906499999996,492.61,MaxHold,402.1215840000109
2024-10-14 14:02:00+00:00,2024-10-14 14:51:00+00:00,217,495.179513,493.693974461,TrailingStop,-333.0750222088106
2024-10-14 14:38:00+00:00,2024-10-14 14:52:00+00:00,217,494.75947099999996,493.27519258699994,TrailingStop,-332.7924873001491
2024-10-14 14:43:00+00:00,2024-10-14 14:59:00+00:00,217,494.59945500000003,493.11565663500005,TrailingStop,-332.6848549539794
2024-10-14 16:26:00+00:00,2024-10-14 18:26:00+00:00,215,493.839379,494.04,MaxHold,32.51165500000667
2024-10-15 16:56:00+00:00,2024-10-15 18:57:00+00:00,218,488.33882900000003,487.45,MaxHold,-204.39113200000884
2024-10-15 17:04:00+00:00,2024-10-15 19:01:00+00:00,218,488.618857,487.18404999999996,TrailingStop,-323.408538290005
2024-10-16 17:16:00+00:00,2024-10-16 19:16:00+00:00,217,487.39873500000004,488.12,MaxHold,145.9223009999917
2024-10-16 17:36:00+00:00,2024-10-16 19:36:00+00:00,217,487.258721,487.69,MaxHold,83.00467000000538
2024-10-16 17:41:00+00:00,2024-10-16 19:41:00+00:00,217,486.908686,487.7,MaxHold,161.13204800000204
2024-10-16 19:43:00+00:00,2024-10-17 13:30:00+00:00,218,487.718767,492.54,MaxHold,1040.2914219999973
2024-10-16 19:48:00+00:00,2024-10-17 13:30:00+00:00,218,487.708766,492.54,MaxHold,1042.4716399999947
2024-10-17 17:38:00+00:00,2024-10-17 18:05:00+00:00,221,490.93908899999997,489.93577000000005,TrailingStop,-232.56107951697692
2024-10-18 14:13:00+00:00,2024-10-18 16:02:00+00:00,220,491.759171,490.80316,TrailingStop,-221.1200895200011
2024-10-18 15:18:00+00:00,2024-10-18 16:02:00+00:00,220,491.569152,490.80316,TrailingStop,-179.31590951999965
2024-10-18 15:23:00+00:00,2024-10-18 16:02:00+00:00,220,491.739169,490.80316,TrailingStop,-216.71964952000621
2024-10-18 16:25:00+00:00,2024-10-18 18:01:00+00:00,219,490.829078,490.67355,TrailingStop,-44.8063827449958
2024-10-18 17:00:00+00:00,2024-10-18 18:01:00+00:00,219,491.619157,490.67355,TrailingStop,-217.83368374499395
2024-10-18 17:46:00+00:00,2024-10-18 19:46:00+00:00,218,491.779173,491.08,MaxHold,-163.12525800000435
2024-10-18 18:53:00+00:00,2024-10-21 13:30:00+00:00,218,491.32912799999997,490.61,MaxHold,-167.46520199998906
2024-10-18 19:14:00+00:00,2024-10-21 13:30:00+00:00,218,491.409136,490.61,MaxHold,-184.90694599999358
2024-10-21 13:43:00+00:00,2024-10-21 14:31:00+00:00,217,490.76907200000005,491.45121,TrailingStop,137.35945474299376
2024-10-21 18:05:00+00:00,2024-10-22 13:30:00+00:00,217,491.54915,489.27,MaxHold,-505.1927090000016
2024-10-22 15:30:00+00:00,2024-10-22 17:30:00+00:00,216,491.399135,491.89,MaxHold,95.40201599999409
2024-10-22 16:02:00+00:00,2024-10-22 18:02:00+00:00,217,490.989094,493.97,MaxHold,636.1374530000012
2024-10-22 19:28:00+00:00,2024-10-23 13:30:00+00:00,217,492.83927900000003,490.59,MaxHold,-498.7393460000126
2024-10-22 19:38:00+00:00,2024-10-23 13:30:00+00:00,217,493.02929800000004,490.59,MaxHold,-539.973469000014
2024-10-22 19:44:00+00:00,2024-10-23 13:30:00+00:00,217,493.039299,490.59,MaxHold,-542.1436860000115
2024-10-23 13:58:00+00:00,2024-10-23 14:04:00+00:00,215,490.69906499999996,489.22696780499996,TrailingStop,-327.01927673280693
2024-10-23 19:31:00+00:00,2024-10-24 13:30:00+00:00,217,484.26842200000004,488.19,MaxHold,840.3887029999943
2024-10-25 15:11:00+00:00,2024-10-25 15:53:00+00:00,214,496.059601,494.74131,TrailingStop,-292.70173803399973
2024-10-25 16:38:00+00:00,2024-10-25 17:20:00+00:00,213,495.819577,494.332118269,TrailingStop,-327.3579838221323
2024-10-25 16:58:00+00:00,2024-10-25 17:21:00+00:00,213,495.44953999999996,493.96319137999996,TrailingStop,-327.1136720363937
2024-10-25 17:13:00+00:00,2024-10-25 17:21:00+00:00,213,495.189514,493.70394545799996,TrailingStop,-326.9419934842583
2024-10-25 19:13:00+00:00,2024-10-28 13:30:00+00:00,212,492.78927400000003,494.19,MaxHold,286.47708399999215
2024-10-25 19:20:00+00:00,2024-10-28 13:30:00+00:00,213,492.379233,494.19,MaxHold,375.1671239999996
2024-10-25 19:29:00+00:00,2024-10-28 13:30:00+00:00,213,492.389234,494.19,MaxHold,373.0369110000021
2024-10-28 14:30:00+00:00,2024-10-28 15:02:00+00:00,214,494.519447,493.44521000000003,TrailingStop,-240.44644549400118
2024-10-28 16:04:00+00:00,2024-10-28 18:05:00+00:00,214,493.209316,493.29,MaxHold,6.709970000004091
2024-10-28 18:02:00+00:00,2024-10-28 19:55:00+00:00,214,493.329328,492.08929,TrailingStop,-275.898842805988
2024-10-28 19:29:00+00:00,2024-10-29 13:30:00+00:00,214,492.94928999999996,492.08,MaxHold,-196.5585719999999
2024-10-28 19:32:00+00:00,2024-10-29 13:30:00+00:00,214,492.929288,492.08,MaxHold,-192.2781440000049
2024-10-29 14:55:00+00:00,2024-10-29 16:56:00+00:00,212,494.379433,495.5,MaxHold,227.0556039999965
2024-10-29 15:31:00+00:00,2024-10-29 17:31:00+00:00,212,494.689464,496.11,MaxHold,290.63609999999994
2024-10-29 16:04:00+00:00,2024-10-29 18:05:00+00:00,212,495.209516,496.31,MaxHold,222.78083600000377
2024-10-29 17:26:00+00:00,2024-10-29 19:26:00+00:00,212,496.269622,497.91,MaxHold,337.2044439999938
2024-10-29 17:32:00+00:00,2024-10-29 19:33:00+00:00,212,496.16961200000003,497.93,MaxHold,362.6461399999905
2024-10-29 18:15:00+00:00,2024-10-30 13:30:00+00:00,213,496.269622,495.55,MaxHold,-163.83470100000284
2024-10-30 14:12:00+00:00,2024-10-30 14:52:00+00:00,214,496.24962,495.46912,TrailingStop,-177.63003916800005
2024-10-30 16:33:00+00:00,2024-10-30 17:34:00+00:00,214,495.809576,494.82107,TrailingStop,-222.1294548979978
2024-10-30 16:38:00+00:00,2024-10-30 17:34:00+00:00,214,495.71956700000004,494.82107,TrailingStop,-202.867528898008
2024-11-01 18:55:00+00:00,2024-11-01 19:50:00+00:00,218,484.498445,483.98368,TrailingStop,-122.76961422400109
2024-11-04 15:14:00+00:00,2024-11-04 16:32:00+00:00,218,483.77837300000004,484.6417,TrailingStop,177.64009693999594
2024-11-04 15:19:00+00:00,2024-11-04 16:32:00+00:00,217,484.71846700000003,484.6417,TrailingStop,-27.175163890001386
2024-11-05 16:31:00+00:00,2024-11-05 18:31:00+00:00,216,488.318827,488.56,MaxHold,41.54047200000059
2024-11-05 17:46:00+00:00,2024-11-05 18:36:00+00:00,216,489.418937,488.11125999999996,TrailingStop,-293.00143521600967
2024-11-05 18:33:00+00:00,2024-11-05 20:33:00+00:00,216,488.558851,489.07,MaxHold,99.84427200000073
2024-11-06 14:36:00+00:00,2024-11-06 14:44:00+00:00,211,498.64986000000005,498.57975999999996,TrailingStop,-25.311132936016918
2024-11-06 17:05:00+00:00,2024-11-06 19:05:00+00:00,211,499.799975,501.49,MaxHold,346.0138360000032
2024-11-06 17:10:00+00:00,2024-11-06 19:10:00+00:00,211,499.999995,501.36,MaxHold,276.3823589999983
2024-11-06 17:15:00+00:00,2024-11-06 19:15:00+00:00,211,500.22001700000004,501.77,MaxHold,316.4590659999834
2024-11-06 19:45:00+00:00,2024-11-07 14:30:00+00:00,212,501.900185,505.57,MaxHold,767.2826959999884
2024-11-06 19:55:00+00:00,2024-11-07 14:30:00+00:00,212,501.84017900000003,505.57,MaxHold,780.0039679999857
2024-11-06 20:01:00+00:00,2024-11-07 14:30:00+00:00,212,501.980193,505.57,MaxHold,750.320999999996
2024-11-07 16:44:00+00:00,2024-11-07 18:47:00+00:00,213,509.090904,508.62,MaxHold,-111.13615800000292
2024-11-07 16:51:00+00:00,2024-11-07 18:51:00+00:00,213,509.310926,509.14,MaxHold,-47.25191999999703
2024-11-07 16:57:00+00:00,2024-11-07 18:57:00+00:00,213,509.610956,509.31,MaxHold,-74.951930999995
2024-11-07 19:07:00+00:00,2024-11-08 14:30:00+00:00,213,509.43093799999997,510.32,MaxHold,178.50039000000072
2024-11-07 19:12:00+00:00,2024-11-08 14:30:00+00:00,213,509.47094200000004,510.32,MaxHold,169.9795379999864
2024-11-07 20:27:00+00:00,2024-11-08 14:30:00+00:00,212,510.76107099999996,510.32,MaxHold,-104.32583599999703
2024-11-08 17:49:00+00:00,2024-11-08 19:49:00+00:00,213,510.491044,511.17,MaxHold,133.72970700001093
2024-11-08 18:36:00+00:00,2024-11-08 20:36:00+00:00,212,511.25112,510.45,MaxHold,-180.65898000000288
2024-11-08 19:50:00+00:00,2024-11-11 14:30:00+00:00,213,511.211116,512.04,MaxHold,165.64583999999473
2024-11-11 16:17:00+00:00,2024-11-11 17:28:00+00:00,213,510.59105400000004,509.1679,TrailingStop,-313.97707827000886
2024-11-11 16:25:00+00:00,2024-11-11 18:00:00+00:00,213,510.431038,508.899744886,TrailingStop,-337.00499784806993
2024-11-11 16:46:00+00:00,2024-11-11 18:00:00+00:00,213,510.061001,508.75913,TrailingStop,-288.13509246899486
2024-11-11 20:20:00+00:00,2024-11-12 14:30:00+00:00,211,509.95099,510.36,MaxHold,75.53251400000272
2024-11-12 16:52:00+00:00,2024-11-12 17:49:00+00:00,212,509.47094200000004,508.24069,TrailingStop,-271.58812662801074
2024-11-12 17:20:00+00:00,2024-11-12 17:56:00+00:00,212,508.660861,507.70231,TrailingStop,-213.97610097200027
2024-11-12 20:01:00+00:00,2024-11-13 14:30:00+00:00,211,509.790974,509.44,MaxHold,-84.80469800000492
2024-11-12 20:27:00+00:00,2024-11-13 14:30:00+00:00,211,509.52094700000004,509.44,MaxHold,-27.829001000011147
2024-11-12 20:33:00+00:00,2024-11-13 14:30:00+00:00,211,509.560951,509.44,MaxHold,-36.26984500000134
2024-11-13 18:07:00+00:00,2024-11-13 19:18:00+00:00,210,510.821077,509.98544,TrailingStop,-186.19346424000014
2024-11-13 18:21:00+00:00,2024-11-13 19:18:00+00:00,210,510.491044,509.98544,TrailingStop,-116.8865342399971
2024-11-13 18:39:00+00:00,2024-11-13 19:18:00+00:00,210,510.75106999999997,509.98544,TrailingStop,-171.49199423999335
2024-11-14 15:11:00+00:00,2024-11-14 15:19:00+00:00,210,507.62075699999997,506.27660000000003,TrailingStop,-292.9047785999819
2024-11-14 15:16:00+00:00,2024-11-14 17:16:00+00:00,210,507.66076100000004,506.84,MaxHold,-183.00345000001073
2024-11-14 18:26:00+00:00,2024-11-14 18:55:00+00:00,209,507.980793,506.53582,TrailingStop,-312.585955638
2024-11-15 17:26:00+00:00,2024-11-15 17:54:00+00:00,215,493.289324,492.24881,TrailingStop,-234.29385941500357
2024-11-15 17:35:00+00:00,2024-11-15 17:54:00+00:00,215,493.45934100000005,492.24881,TrailingStop,-270.84751441501
2024-11-15 20:48:00+00:00,2024-11-18 14:30:00+00:00,214,492.629258,494.29,MaxHold,344.8209820000112
2024-11-18 16:01:00+00:00,2024-11-18 16:53:00+00:00,212,497.859781,497.28366,TrailingStop,-132.6800655920024
2024-11-18 16:07:00+00:00,2024-11-18 16:53:00+00:00,212,498.12980799999997,497.28366,TrailingStop,-189.92578959199614
2024-11-18 16:15:00+00:00,2024-11-18 16:53:00+00:00,212,498.13980899999996,497.28366,TrailingStop,-192.04600159199367
2024-11-18 19:41:00+00:00,2024-11-19 14:30:00+00:00,212,496.339629,494.4,MaxHold,-421.68262800000616
2024-11-18 20:01:00+00:00,2024-11-19 14:30:00+00:00,212,496.929688,494.4,MaxHold,-546.7751360000054
2024-11-18 20:09:00+00:00,2024-11-19 14:30:00+00:00,212,496.989694,494.4,MaxHold,-559.4964080000027
2024-11-19 16:13:00+00:00,2024-11-19 18:13:00+00:00,209,497.489744,498.78,MaxHold,259.2390020000044
2024-11-19 16:41:00+00:00,2024-11-19 18:41:00+00:00,208,498.439839,499.73,MaxHold,257.95910399999775
